 * Running on http://178.62.125.116:5000/ (Press CTRL+C to quit)
 * Restarting with stat
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/css/styles.css HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/css/styles.css HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/js/ie-emulation-modes-warning.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/js/ie-emulation-modes-warning.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/wysihtml/dist/wysihtml-toolbar.min.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/wysihtml/dist/wysihtml-toolbar.min.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/wysihtml/parser_rules/advanced_and_extended.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/bower_components/wysihtml/parser_rules/advanced_and_extended.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/js/home_view_ctrl.js HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/js/home_view_ctrl.js HTTP/1.1" 200 -
109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/img/logo.png HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:33] "GET /static/img/logo.png HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:10:34] "GET /static/img/favicon.ico HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:10:34] "GET /static/img/favicon.ico HTTP/1.1" 200 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /home HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /home HTTP/1.1" 200 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/js/ie-emulation-modes-warning.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/js/ie-emulation-modes-warning.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/css/styles.css HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/css/styles.css HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/wysihtml/dist/wysihtml-toolbar.min.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/wysihtml/dist/wysihtml-toolbar.min.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/js/home_view_ctrl.js HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/js/home_view_ctrl.js HTTP/1.1" 200 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/wysihtml/parser_rules/advanced_and_extended.js HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/bower_components/wysihtml/parser_rules/advanced_and_extended.js HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/img/logo.png HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:01] "GET /static/img/logo.png HTTP/1.1" 304 -
109.175.191.6 - - [24/Nov/2015 21:12:02] "GET /static/img/favicon.ico HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:12:02] "GET /static/img/favicon.ico HTTP/1.1" 200 -
